running,avg_speed,avg_size,avg_energy,avg_age,avg_vision,trees,entities,avg_apples
True,5.010372550959921,5.987503233772876,68.04346939434026,16.591960784313656,74.99199330802126,59,170,1.2203389830508475
True,4.981072126685301,5.952488594978883,67.48786669322898,16.517348927875172,74.55344363955331,59,171,1.2203389830508475
True,5.013704798006055,5.988403159542654,67.914375763377,16.539863547758223,74.99118142768492,59,171,1.2372881355932204
True,5.013704798006055,5.988403159542654,67.81456904405127,16.556530214424868,74.99118142768492,59,171,1.2372881355932204
True,5.013704798006055,5.988403159542654,67.71476232472556,16.573196881091548,74.99118142768492,59,171,1.2542372881355932
True,5.013704798006055,5.988403159542654,67.79039420189109,16.58986354775821,74.99118142768492,60,171,1.2166666666666666
True,5.013704798006055,5.988403159542654,67.8660260790566,16.606530214424875,74.99118142768492,60,171,1.2
True,5.013704798006055,5.988403159542654,67.76621935973088,16.623196881091545,74.99118142768492,60,171,1.2
True,5.013704798006055,5.988403159542654,67.84185123689637,16.63986354775821,74.99118142768492,60,171,1.2
True,5.013704798006055,5.988403159542654,67.74204451757072,16.65653021442488,74.99118142768492,60,171,1.2
True,5.013704798006055,5.988403159542654,67.64223779824495,16.673196881091542,74.99118142768492,60,171,1.2
True,4.984555351506019,5.953586862103452,67.09160299125114,16.598643410852652,74.55518618682628,60,172,1.2
True,5.013415580606657,5.988030205334474,67.51505830178236,16.62112403100767,74.9946135059303,60,172,1.2
True,5.013415580606657,5.988030205334474,67.58967640301131,16.637790697674358,74.9946135059303,60,172,1.1833333333333333
True,5.013415580606657,5.988030205334474,67.48987589958905,16.654457364341003,74.9946135059303,60,172,1.1833333333333333
True,5.013415580606657,5.988030205334474,67.39007539616678,16.671124031007682,74.9946135059303,60,172,1.1833333333333333
True,5.013415580606657,5.988030205334474,67.29027489274455,16.68779069767433,74.9946135059303,60,172,1.1833333333333333
True,5.013415580606657,5.988030205334474,67.19047438932233,16.704457364341028,74.9946135059303,60,172,1.1833333333333333
True,5.013415580606657,5.988030205334474,67.09067388590007,16.721124031007676,74.9946135059303,60,172,1.1833333333333333
True,5.013415580606657,5.988030205334474,66.9908733824779,16.737790697674352,74.9946135059303,60,172,1.1833333333333333
True,5.013415580606657,5.988030205334474,66.89107287905563,16.754457364341018,74.9946135059303,60,172,1.1833333333333333
True,5.013415580606657,5.988030205334474,66.79127237563338,16.77112403100768,74.9946135059303,60,172,1.1833333333333333
True,5.013415580606657,5.988030205334474,66.69147187221111,16.787790697674346,74.9946135059303,60,172,1.1833333333333333
True,5.013415580606657,5.988030205334474,66.59167136878888,16.804457364341015,74.9946135059303,60,172,1.1833333333333333
True,5.013415580606657,5.988030205334474,66.49187086536666,16.82112403100768,74.9946135059303,60,172,1.1833333333333333
True,5.013415580606657,5.988030205334474,66.39207036194443,16.83779069767434,74.9946135059303,60,172,1.1833333333333333
True,5.013415580606657,5.988030205334474,66.29226985852209,16.854457364341034,74.9946135059303,60,172,1.1833333333333333
True,5.013415580606657,5.988030205334474,66.19246935509993,16.871124031007675,74.9946135059303,60,172,1.1833333333333333
True,5.013415580606657,5.988030205334474,66.09266885167766,16.887790697674355,74.9946135059303,60,172,1.1833333333333333
True,5.013415580606657,5.988030205334474,65.99286834825544,16.904457364341006,74.9946135059303,60,172,1.1833333333333333
True,5.013415580606657,5.988030205334474,65.89306784483325,16.92112403100769,74.9946135059303,60,172,1.1833333333333333
True,5.013415580606657,5.988030205334474,65.79326734141095,16.937790697674338,74.9946135059303,60,172,1.1833333333333333
True,5.013415580606657,5.988030205334474,65.69346683798871,16.954457364341014,74.9946135059303,60,172,1.1833333333333333
True,5.013415580606657,5.988030205334474,65.59366633456644,16.971124031007687,74.9946135059303,60,172,1.1833333333333333
True,5.013415580606657,5.988030205334474,65.66828443579543,16.98779069767435,74.9946135059303,60,172,1.1666666666666667
True,4.984436299793902,5.953417313974159,65.07386841831318,16.917726396917082,74.56111863017348,60,173,1.1666666666666667
True,5.013191065724688,5.98969267632602,65.55207488912204,16.93439306358374,74.99308756869453,60,173,1.1666666666666667
True,5.013191065724688,5.98969267632602,65.62565708247418,16.951059730250417,74.99308756869453,60,173,1.15
True,4.984379622818223,5.955269155197709,65.03430111906877,16.88170498084284,74.5620928125526,60,174,1.15
True,5.013363387093598,5.98970752864691,65.50918530393614,16.898371647509517,74.99420971598103,60,174,1.15
True,5.013363387093598,5.98970752864691,65.58177063822878,16.915038314176172,74.99420971598103,60,174,1.15
True,5.013363387093598,5.98970752864691,65.48194217941801,16.931704980842863,74.99420971598103,60,174,1.15
True,5.013363387093598,5.98970752864691,65.38211372060728,16.94837164750951,74.99420971598103,60,174,1.15
True,5.013363387093598,5.98970752864691,65.28228526179645,16.965038314176187,74.99420971598103,60,174,1.15
True,4.984715596310206,5.9554806284832145,64.75284276411145,16.890380952380873,74.56567137474684,60,175,1.15
True,5.012439410074859,5.987789493090835,65.16733198684568,16.91276190476184,74.99700945737328,60,175,1.15
True,5.012439410074859,5.987789493090835,65.06753549529418,16.92942857142849,74.99700945737328,60,175,1.15
True,5.012439410074859,5.987789493090835,64.9677390037426,16.94609523809517,74.99700945737328,60,175,1.15
True,5.012439410074859,5.987789493090835,64.86794251219109,16.962761904761823,74.99700945737328,60,175,1.15
True,5.012439410074859,5.987789493090835,64.76814602063962,16.979428571428503,74.99700945737328,60,175,1.15
True,5.012439410074859,5.987789493090835,64.66834952908812,16.996095238095172,74.99700945737328,60,175,1.15
True,5.012439410074859,5.987789493090835,64.56855303753663,17.01276190476184,74.99700945737328,60,175,1.15
True,5.012439410074859,5.987789493090835,64.46875654598507,17.029428571428507,74.99700945737328,60,175,1.15
True,5.012439410074859,5.987789493090835,64.54038862586212,17.046095238095177,74.99700945737328,60,175,1.1333333333333333
True,5.012439410074859,5.987789493090835,64.44059213431062,17.06276190476185,74.99700945737328,60,175,1.15
True,5.012439410074859,5.987789493090835,64.51222421418771,17.079428571428505,74.99700945737328,60,175,1.1333333333333333
True,5.012439410074859,5.987789493090835,64.41242772263617,17.096095238095188,74.99700945737328,60,175,1.1333333333333333
True,5.012439410074859,5.987789493090835,64.31263123108464,17.112761904761836,74.99700945737328,60,175,1.1333333333333333
True,5.012439410074859,5.987789493090835,64.38426331096171,17.129428571428516,74.99700945737328,60,175,1.1166666666666667
True,5.012439410074859,5.987789493090835,64.45589539083876,17.146095238095157,74.99700945737328,60,175,1.1
True,5.012439410074859,5.987789493090835,64.35609889928726,17.16276190476184,74.99700945737328,60,175,1.1
True,5.012439410074859,5.987789493090835,64.25630240773573,17.179428571428502,74.99700945737328,60,175,1.1
True,4.9839596406994335,5.953767961880092,63.73516213256951,17.1040719696969,74.57089008545638,60,176,1.1
True,5.014143250557549,5.987545907988475,64.14673333713334,17.12642045454539,74.99943171720363,60,176,1.6333333333333333
True,5.014143250557549,5.987545907988475,64.21739545078809,17.143087121212037,74.99943171720363,60,176,1.6166666666666667
True,5.014143250557549,5.987545907988475,64.2880575644428,17.159753787878728,74.99943171720363,60,176,1.6
True,5.014143250557549,5.987545907988475,64.35871967809759,17.17642045454539,74.99943171720363,60,176,1.5833333333333333
True,5.014143250557549,5.987545907988475,64.4293817917523,17.19308712121207,74.99943171720363,60,176,1.5666666666666667
True,5.014143250557549,5.987545907988475,64.84095299631615,17.209753787878725,74.99943171720363,60,176,1.5166666666666666
True,5.014143250557549,5.987545907988475,64.91161510997091,17.226420454545405,74.99943171720363,60,176,1.5
True,5.014143250557549,5.987545907988475,65.15273176908016,17.24308712121206,74.99943171720363,60,176,1.4666666666666666
True,5.014143250557549,5.987545907988475,65.564302973644,17.25975378787874,74.99943171720363,60,176,1.4166666666666667
True,5.014143250557549,5.987545907988475,65.46451054184418,17.276420454545384,74.99943171720363,60,176,1.4166666666666667
True,5.014143250557549,5.987545907988475,65.70562720095346,17.29308712121206,74.99943171720363,60,176,1.3833333333333333
True,5.014143250557549,5.987545907988475,65.94674386006274,17.309753787878712,74.99943171720363,60,176,1.35
True,4.985814757616545,5.953717965005489,65.92691215465695,17.23418079096038,74.57570611428159,60,177,1.3
True,5.012483806330265,5.997124705299579,66.33543465250648,17.25649717514117,74.99851366591813,60,177,1.3166666666666667
True,5.012483806330265,5.997124705299579,66.23548257408481,17.273163841807836,74.99851366591813,60,177,1.3166666666666667
True,5.012483806330265,5.997124705299579,66.13553049566313,17.28983050847451,74.99851366591813,60,177,1.3166666666666667
True,5.012483806330265,5.997124705299579,66.03557841724145,17.306497175141168,74.99851366591813,60,177,1.3166666666666667
True,5.012483806330265,5.997124705299579,66.10511786424354,17.32316384180784,74.99851366591813,60,177,1.3
True,4.984323784946388,5.963432993472053,65.5219906971375,17.25365168539319,74.57717370150286,60,178,1.3
True,5.014315577903807,5.9962012558539,65.98385176234896,17.270318352059874,74.99887612135176,60,178,1.3
True,5.014315577903807,5.9962012558539,65.88391507475131,17.286985018726526,74.99887612135176,60,178,1.3
True,5.014315577903807,5.9962012558539,65.78397838715382,17.30365168539321,74.99887612135176,60,178,1.3
True,5.014315577903807,5.9962012558539,65.85258102539896,17.32031835205986,74.99887612135176,60,178,1.3
True,5.014315577903807,5.9962012558539,65.75264433780139,17.33698501872655,74.99887612135176,60,178,1.3
True,5.014315577903807,5.9962012558539,65.65270765020378,17.35365168539319,74.99887612135176,60,178,1.3
True,5.014315577903807,5.9962012558539,65.55277096260625,17.370318352059872,74.99887612135176,60,178,1.3166666666666667
True,5.014315577903807,5.9962012558539,65.45283427500867,17.386985018726513,74.99887612135176,60,178,1.3166666666666667
True,5.014315577903807,5.9962012558539,65.35289758741109,17.403651685393193,74.99887612135176,60,178,1.3166666666666667
True,5.014315577903807,5.9962012558539,65.25296089981353,17.42031835205986,74.99887612135176,60,178,1.3166666666666667
True,5.014315577903807,5.9962012558539,65.65864218974404,17.436985018726514,74.99887612135176,60,178,1.2666666666666666
True,5.014315577903807,5.9962012558539,65.55870550214655,17.453651685393194,74.99887612135176,60,178,1.2666666666666666
True,5.014315577903807,5.9962012558539,65.45876881454893,17.470318352059856,74.99887612135176,60,178,1.2666666666666666
True,5.014315577903807,5.9962012558539,65.35883212695138,17.486985018726525,74.99887612135176,60,178,1.2666666666666666
True,5.014315577903807,5.9962012558539,65.25889543935384,17.50365168539318,74.99887612135176,60,178,1.2666666666666666
True,4.986302641714401,5.96270292481561,64.6832103788414,17.433612662942227,74.5798879865956,60,179,1.2666666666666666
True,5.01336337185975,5.994888676629739,65.30955255080445,17.450279329608872,74.99752449021332,60,179,1.2666666666666666
True,5.01336337185975,5.994888676629739,65.20963773952724,17.466945996275552,74.99752449021332,60,179,1.2666666666666666
True,5.01336337185975,5.994888676629739,65.10972292825012,17.4836126629422,74.99752449021332,60,179,1.2666666666666666
True,5.01336337185975,5.994888676629739,65.009808116973,17.500279329608897,74.99752449021332,60,179,1.2666666666666666
True,5.01336337185975,5.994888676629739,64.90989330569579,17.516945996275535,74.99752449021332,60,179,1.2666666666666666
True,5.01336337185975,5.994888676629739,64.80997849441863,17.533612662942218,74.99752449021332,60,179,1.2666666666666666
True,5.01336337185975,5.994888676629739,65.04525921386775,17.550279329608873,74.99752449021332,60,179,1.2333333333333334
True,5.01336337185975,5.994888676629739,64.94534440259059,17.566945996275535,74.99752449021332,60,179,1.2333333333333334
True,4.985511353127196,5.961583739537352,64.42962164913949,17.491481481481422,74.5808715763788,60,180,1.2333333333333334
True,5.011838555024489,5.997567605224495,64.82966218905237,17.513703703703637,74.99909534676756,60,180,1.2333333333333334
True,5.011838555024489,5.997567605224495,64.7297027289653,17.53037037037031,74.99909534676756,60,180,1.2333333333333334
True,5.011838555024489,5.997567605224495,64.62974326887824,17.547037037036965,74.99909534676756,60,180,1.2333333333333334
True,5.011838555024489,5.997567605224495,64.52978380879118,17.56370370370365,74.99909534676756,60,180,1.2333333333333334
True,5.011838555024489,5.997567605224495,64.59649101537073,17.58037037037029,74.99909534676756,60,180,1.2166666666666666
True,5.011838555024489,5.997567605224495,64.49653155528367,17.59703703703698,74.99909534676756,60,180,1.2166666666666666
True,5.011838555024489,5.997567605224495,64.39657209519663,17.613703703703642,74.99909534676756,60,180,1.2166666666666666
True,5.011838555024489,5.997567605224495,64.29661263510951,17.630370370370322,74.99909534676756,60,180,1.2166666666666666
True,5.011838555024489,5.997567605224495,64.19665317502246,17.647037037036966,74.99909534676756,60,180,1.2166666666666666
True,5.011838555024489,5.997567605224495,64.0966937149354,17.66370370370365,74.99909534676756,60,180,1.2166666666666666
True,5.011838555024489,5.997567605224495,63.99673425484829,17.6803703703703,74.99909534676756,60,180,1.2166666666666666
True,5.011838555024489,5.997567605224495,63.89677479476125,17.69703703703698,74.99909534676756,60,180,1.2166666666666666
True,5.011838555024489,5.997567605224495,63.79681533467415,17.713703703703644,74.99909534676756,60,180,1.3166666666666667
True,5.011838555024489,5.997567605224495,63.69685587458707,17.7303703703703,74.99909534676756,60,180,1.3333333333333333
True,5.011838555024489,5.997567605224495,63.596896414500016,17.747037037036975,74.99909534676756,60,180,1.3333333333333333
True,5.011838555024489,5.997567605224495,63.496936954412945,17.763703703703644,74.99909534676756,60,180,1.3333333333333333
True,5.011838555024489,5.997567605224495,63.39697749432588,17.780370370370314,74.99909534676756,60,180,1.3333333333333333
True,5.011838555024489,5.997567605224495,63.297018034238775,17.79703703703696,74.99909534676756,60,180,1.3333333333333333
True,5.011838555024489,5.997567605224495,63.19705857415168,17.813703703703652,74.99909534676756,60,180,1.3333333333333333
True,5.011838555024489,5.997567605224495,63.26376578073129,17.830370370370286,74.99909534676756,60,180,1.3166666666666667
True,4.9841488392508735,5.964431872598945,62.70433777743622,17.75948434622462,74.58473570396775,60,181,1.3166666666666667
True,5.01098786355524,5.996016426098298,63.48838207088707,17.776151012891273,74.99775199974343,60,181,1.2833333333333334
True,5.01098786355524,5.996016426098298,63.38844846378544,17.792817679557963,74.99775199974343,60,181,1.2833333333333334
True,5.01098786355524,5.996016426098298,63.288514856683825,17.809484346224608,74.99775199974343,60,181,1.2833333333333334
True,5.01098786355524,5.996016426098298,63.18858124958218,17.826151012891295,74.99775199974343,60,181,1.2833333333333334
True,5.01098786355524,5.996016426098298,63.088647642480524,17.84281767955795,74.99775199974343,60,181,1.2833333333333334
True,5.01098786355524,5.996016426098298,63.1544598917325,17.85948434622462,74.99775199974343,60,181,1.2666666666666666
True,5.01098786355524,5.996016426098298,63.05452628463082,17.87615101289129,74.99775199974343,60,181,1.2833333333333334
True,5.01098786355524,5.996016426098298,62.95459267752924,17.892817679557943,74.99775199974343,60,181,1.2833333333333334
True,5.01098786355524,5.996016426098298,62.85465907042761,17.909484346224616,74.99775199974343,60,181,1.2833333333333334
True,5.01098786355524,5.996016426098298,62.92047131967956,17.926151012891275,74.99775199974343,60,181,1.2666666666666666
True,4.983454963206036,5.963071280899956,62.36547981305822,17.85521978021973,74.58567643930529,60,182,1.2666666666666666
True,5.010981122548099,5.995942036220114,62.81499799523845,17.87188644688637,74.9988804336159,60,182,1.2666666666666666
True,5.010981122548099,5.995942036220114,62.71506562796811,17.888553113553062,74.9988804336159,60,182,1.2666666666666666
True,5.010981122548099,5.995942036220114,62.615133260697775,17.90521978021971,74.9988804336159,60,182,1.2666666666666666
True,5.010981122548099,5.995942036220114,62.51520089342744,17.921886446886393,74.9988804336159,60,182,1.2666666666666666
True,5.010981122548099,5.995942036220114,62.4152685261571,17.938553113553045,74.9988804336159,60,182,1.2666666666666666
True,5.010981122548099,5.995942036220114,62.31533615888678,17.955219780219714,74.9988804336159,60,182,1.2666666666666666
True,5.010981122548099,5.995942036220114,62.215403791616474,17.97188644688638,74.9988804336159,60,182,1.2666666666666666
True,5.010981122548099,5.995942036220114,62.280306589181265,17.988553113553056,74.9988804336159,60,182,1.25
True,5.010981122548099,5.995942036220114,62.18037422191093,18.00521978021972,74.9988804336159,60,182,1.25
True,5.010981122548099,5.995942036220114,62.080441854640604,18.02188644688638,74.9988804336159,60,182,1.25
True,5.010981122548099,5.995942036220114,61.98050948737026,18.03855311355306,74.9988804336159,60,182,1.25
True,5.010981122548099,5.995942036220114,61.88057712009991,18.055219780219712,74.9988804336159,60,182,1.25
True,5.010981122548099,5.995942036220114,61.78064475282959,18.071886446886392,74.9988804336159,60,182,1.25
True,5.010981122548099,5.995942036220114,61.68071238555928,18.08855311355305,74.9988804336159,60,182,1.25
True,5.010981122548099,5.995942036220114,61.580780018288934,18.10521978021973,74.9988804336159,60,182,1.25
True,5.010981122548099,5.995942036220114,61.48084765101853,18.12188644688637,74.9988804336159,60,182,1.25
True,5.010981122548099,5.995942036220114,61.54575044858343,18.138553113553062,74.9988804336159,60,182,1.2333333333333334
True,5.010981122548099,5.995942036220114,61.44581808131309,18.155219780219706,74.9988804336159,60,182,1.2333333333333334
True,5.010981122548099,5.995942036220114,61.345885714042744,18.171886446886393,74.9988804336159,60,182,1.2333333333333334
True,5.010981122548099,5.995942036220114,61.41078851160755,18.188553113553045,74.9988804336159,60,182,1.2166666666666666
True,5.010981122548099,5.995942036220114,61.31085614433724,18.20521978021972,74.9988804336159,60,182,1.2166666666666666
True,5.010981122548099,5.995942036220114,61.21092377706692,18.221886446886366,74.9988804336159,60,182,1.2166666666666666
True,5.010981122548099,5.995942036220114,61.11099140979654,18.23855311355306,74.9988804336159,60,182,1.2166666666666666
True,5.010981122548099,5.995942036220114,61.01105904252626,18.255219780219726,74.9988804336159,60,182,1.2166666666666666
True,5.010981122548099,5.995942036220114,60.91112667525588,18.271886446886384,74.9988804336159,60,182,1.2166666666666666
True,5.010981122548099,5.995942036220114,60.811194307985545,18.288553113553053,74.9988804336159,60,182,1.2166666666666666
True,5.010981122548099,5.995942036220114,60.711261940715225,18.30521978021972,74.9988804336159,60,182,1.2166666666666666
True,5.010981122548099,5.995942036220114,60.6113295734449,18.32188644688639,74.9988804336159,60,182,1.2166666666666666
True,5.010981122548099,5.995942036220114,60.676232371009725,18.33855311355305,74.9988804336159,60,182,1.2
True,5.010981122548099,5.995942036220114,60.576300003739384,18.355219780219734,74.9988804336159,60,182,1.2
True,5.010981122548099,5.995942036220114,60.47636763646908,18.371886446886364,74.9988804336159,60,182,1.2
True,5.010981122548099,5.995942036220114,60.37643526919879,18.388553113553062,74.9988804336159,60,182,1.2
True,5.010981122548099,5.995942036220114,60.276502901928374,18.405219780219706,74.9988804336159,60,182,1.2
True,5.010981122548099,5.995942036220114,60.17657053465804,18.421886446886386,74.9988804336159,60,182,1.2
True,5.010981122548099,5.995942036220114,60.07663816738776,18.438553113553045,74.9988804336159,60,182,1.2
True,5.010981122548099,5.995942036220114,59.97670580011741,18.45521978021972,74.9988804336159,60,182,1.2
True,5.010981122548099,5.995942036220114,59.876773432847024,18.471886446886376,74.9988804336159,60,182,1.2
True,5.010981122548099,5.995942036220114,59.776841065576704,18.48855311355304,74.9988804336159,60,182,1.25
True,5.010981122548099,5.995942036220114,59.67690869830641,18.50521978021973,74.9988804336159,61,182,1.2459016393442623
True,5.010981122548099,5.995942036220114,59.57697633103607,18.521886446886388,74.9988804336159,61,182,1.2459016393442623
True,5.010981122548099,5.995942036220114,59.47704396376572,18.538553113553057,74.9988804336159,61,182,1.2459016393442623
True,5.010981122548099,5.995942036220114,59.377111596495396,18.555219780219712,74.9988804336159,61,182,1.2459016393442623
True,5.010981122548099,5.995942036220114,59.277179229225005,18.5718864468864,74.9988804336159,61,182,1.2459016393442623
True,5.010981122548099,5.995942036220114,59.342082026789896,18.588553113553044,74.9988804336159,61,182,1.2295081967213115
True,5.010981122548099,5.995942036220114,59.242149659519555,18.605219780219738,74.9988804336159,61,182,1.2459016393442623
True,5.010981122548099,5.995942036220114,59.30705245708437,18.621886446886382,74.9988804336159,61,182,1.2295081967213115
True,5.010981122548099,5.995942036220114,59.20712008981404,18.63855311355306,74.9988804336159,61,182,1.2622950819672132
True,5.010981122548099,5.995942036220114,59.27202288737885,18.65521978021971,74.9988804336159,61,182,1.2459016393442623
True,5.010981122548099,5.995942036220114,59.172090520108526,18.671886446886383,74.9988804336159,61,182,1.2459016393442623
True,5.010981122548099,5.995942036220114,59.07215815283821,18.688553113553034,74.9988804336159,61,182,1.2459016393442623
True,5.010981122548099,5.995942036220114,58.97222578556785,18.70521978021972,74.9988804336159,61,182,1.2622950819672132
True,5.010981122548099,5.995942036220114,59.037128583132684,18.721886446886373,74.9988804336159,61,182,1.2459016393442623
True,5.010981122548099,5.995942036220114,58.93719621586237,18.738553113553042,74.9988804336159,61,182,1.2459016393442623
True,5.094964046389687,6.096432684871848,59.823363242702484,19.069553072625627,76.25584491015694,61,179,1.2459016393442623
True,5.011165163708123,5.995874025653974,59.89270575195818,18.27588454376159,74.99886166993348,61,179,1.2295081967213115
True,5.011165163708123,5.995874025653974,59.79277451819733,18.292551210428268,74.99886166993348,61,179,1.2295081967213115
True,5.011165163708123,5.995874025653974,59.69284328443642,18.309217877094916,74.99886166993348,61,179,1.2295081967213115
True,5.011165163708123,5.995874025653974,59.59291205067551,18.325884543761607,74.99886166993348,61,179,1.2295081967213115
True,5.011165163708123,5.995874025653974,59.49298081691462,18.342551210428248,74.99886166993348,61,179,1.2295081967213115
True,4.983325357243078,5.96256361440034,59.00753264102506,18.26277777777775,74.58220132732274,61,180,1.2295081967213115
True,5.01117310549144,5.9962118224526195,59.40759577731756,18.284999999999954,74.99906332944711,61,180,1.2295081967213115
True,5.01117310549144,5.9962118224526195,59.307658913610005,18.301666666666634,74.99906332944711,61,180,1.2295081967213115
True,5.01117310549144,5.9962118224526195,59.20772204990247,18.318333333333275,74.99906332944711,61,180,1.2295081967213115
True,4.983487066234582,5.963083580339622,58.725974218315386,18.239226519336977,74.58470386353856,61,181,1.2295081967213115
True,5.0103173830374645,5.995931212755502,59.12327960049687,18.261418047882085,74.99913157952173,61,181,1.2295081967213115
True,5.0103173830374645,5.995931212755502,59.0233474136176,18.278084714548747,74.99913157952173,61,181,1.2295081967213115
True,4.982788166647149,5.96298653576234,58.70955030791017,18.19972527472523,74.5870484389749,61,182,1.2131147540983607
True,5.010750620551189,5.995188304228187,59.10413599734514,18.22188644688639,75.00133982247719,61,182,1.2131147540983607
True,5.010750620551189,5.995188304228187,59.004216192274654,18.238553113553063,75.00133982247719,61,182,1.2131147540983607
True,5.010750620551189,5.995188304228187,58.9042963872042,18.25521978021972,75.00133982247719,61,182,1.2131147540983607
True,5.010750620551189,5.995188304228187,58.9692117469689,18.27188644688641,75.00133982247719,61,182,1.1967213114754098
True,5.010750620551189,5.995188304228187,58.86929194189845,18.288553113553053,75.00133982247719,61,182,1.1967213114754098
True,5.010750620551189,5.995188304228187,58.76937213682795,18.305219780219748,75.00133982247719,61,182,1.1967213114754098
True,5.010750620551189,5.995188304228187,58.669452331757526,18.321886446886392,75.00133982247719,61,182,1.1967213114754098
True,5.010750620551189,5.995188304228187,58.569532526687006,18.33855311355309,75.00133982247719,61,182,1.1967213114754098
True,5.010750620551189,5.995188304228187,58.46961272161657,18.355219780219727,75.00133982247719,61,182,1.1967213114754098
True,5.010750620551189,5.995188304228187,58.3696929165461,18.371886446886414,75.00133982247719,61,182,1.1967213114754098
True,5.010750620551189,5.995188304228187,58.269773111475644,18.388553113553055,75.00133982247719,61,182,1.1967213114754098
True,5.010750620551189,5.995188304228187,58.16985330640518,18.40521978021973,75.00133982247719,61,182,1.1967213114754098
True,5.010750620551189,5.995188304228187,58.06993350133468,18.421886446886397,75.00133982247719,61,182,1.1967213114754098
True,5.010750620551189,5.995188304228187,57.97001369626422,18.43855311355306,75.00133982247719,61,182,1.1967213114754098
True,5.010750620551189,5.995188304228187,57.87009389119374,18.45521978021973,75.00133982247719,61,182,1.1967213114754098
True,5.010750620551189,5.995188304228187,57.7701740861233,18.47188644688639,75.00133982247719,61,182,1.2131147540983607
True,4.983369469619215,5.962427712401804,57.24582666203064,18.398451730418905,74.59149643546911,61,183,1.2131147540983607
True,5.0137252976752045,5.996860074754721,57.69232708154979,18.41511839708555,75.00207084952184,61,183,1.2131147540983607
True,5.0137252976752045,5.996860074754721,57.592379413637225,18.43178506375223,75.00207084952184,61,183,1.2131147540983607
True,5.0137252976752045,5.996860074754721,57.49243174572461,18.448451730418885,75.00207084952184,61,183,1.2131147540983607
True,5.0137252976752045,5.996860074754721,57.39248407781207,18.46511839708558,75.00207084952184,61,183,1.2131147540983607
True,5.0137252976752045,5.996860074754721,57.45647083612895,18.481785063752216,75.00207084952184,61,183,1.1967213114754098
True,5.0137252976752045,5.996860074754721,57.35652316821638,18.49845173041891,75.00207084952184,61,183,1.1967213114754098
True,5.0137252976752045,5.996860074754721,57.25657550030382,18.515118397085562,75.00207084952184,61,183,1.1967213114754098
True,5.0137252976752045,5.996860074754721,57.15662783239125,18.53178506375224,75.00207084952184,61,183,1.1967213114754098
True,5.0137252976752045,5.996860074754721,57.05668016447867,18.548451730418886,75.00207084952184,61,183,1.1967213114754098
True,5.0137252976752045,5.996860074754721,56.95673249656612,18.565118397085563,75.00207084952184,61,183,1.1967213114754098
True,4.986476790622622,5.964268443913663,56.493432737193444,18.486231884057926,74.59445089925269,61,184,1.1967213114754098
True,5.015482890791676,5.996836944353807,56.88261588957017,18.508333333333283,75.00457435003479,61,184,1.1967213114754098
True,5.015482890791676,5.996836944353807,56.78266860716424,18.52499999999995,75.00457435003479,61,184,1.2131147540983607
True,5.015482890791676,5.996836944353807,56.682721324758326,18.541666666666607,75.00457435003479,61,184,1.2131147540983607
True,5.015482890791676,5.996836944353807,56.582774042352504,18.558333333333294,75.00457435003479,61,184,1.2131147540983607
True,5.015482890791676,5.996836944353807,56.48282675994655,18.574999999999942,75.00457435003479,61,184,1.2131147540983607
True,5.042889901123872,6.0296065451426255,56.690982644084606,18.693260473588307,75.41443541205683,61,183,1.2131147540983607
True,5.01706638019148,5.9952305133116965,56.59119295420953,18.623041894353292,75.00517399789553,61,183,1.2131147540983607
True,5.01706638019148,5.9952305133116965,56.49127244565437,18.63970856102,75.00517399789553,61,183,1.2131147540983607
True,5.01706638019148,5.9952305133116965,56.391351937099145,18.65637522768664,75.00517399789553,61,183,1.2131147540983607
True,5.01706638019148,5.9952305133116965,56.291431428543916,18.673041894353332,75.00517399789553,61,183,1.2131147540983607
True,5.01706638019148,5.9952305133116965,56.355445346218254,18.689708561019973,75.00517399789553,61,183,1.721311475409836
True,5.01706638019148,5.9952305133116965,56.41945926389254,18.706375227686657,75.00517399789553,61,183,1.7049180327868851
True,5.01706638019148,5.9952305133116965,56.64740760779641,18.72304189435332,75.00517399789553,61,183,1.6721311475409837
True,4.989799715081744,5.962647738782828,56.5119029302236,18.643297101449225,74.59753718268958,61,184,1.639344262295082
True,5.014979075126573,5.994039278396137,57.390263145148836,18.665398550724593,75.00699333946704,61,184,1.5901639344262295
True,4.987871080125888,5.961639066080482,57.52122539596563,18.59189189189183,74.60155013222668,61,185,1.5245901639344261
True,5.019480782056485,5.993170323684407,58.12404192660693,18.608558558558514,75.00698735651076,61,185,1.5081967213114753
True,5.019480782056485,5.993170323684407,58.67280440319417,18.62522522522516,75.00698735651076,61,185,1.4426229508196722
True,5.019480782056485,5.993170323684407,58.735080393294936,18.641891891891852,75.00698735651076,61,185,1.4262295081967213
True,5.019480782056485,5.993170323684407,58.635194221233505,18.658558558558493,75.00698735651076,61,185,1.4262295081967213
True,5.019480782056485,5.993170323684407,58.859632373496424,18.675225225225184,75.00698735651076,61,185,1.3934426229508197
True,5.019480782056485,5.993170323684407,58.921908363597176,18.691891891891828,75.00698735651076,61,185,1.3770491803278688
True,5.019480782056485,5.993170323684407,58.98418435369793,18.708558558558515,75.00698735651076,61,185,1.360655737704918
True,5.019480782056485,5.993170323684407,58.88429818163653,18.725225225225163,75.00698735651076,61,185,1.3770491803278688
